Company Name,Street Address,Street Address (2),City,State,Zip Code,County,Latitude,Longitude,Contact Name,Phone Number,Email,Hauler Type,Preferred Vendor,Market Type
LOGITECH TRANSPORT LLC,470 HILLSIDE AVE,,Hillside,NJ,7205,Union County,40.7021271,-74.2369587,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
B&B DISPOSALS  LLC,470 HILLSIDE AVE,,Hillside,NJ,7205,Union County,40.7021271,-74.2369587,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RCH PAVING LLC,16 HAYES RD,,Union Twp,NJ,7083,Union County,40.7041783,-74.2550383,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AMJ DEMOLITION INC,2596 ELEANOR TER,,Union,NJ,7083,Union County,40.7077461,-74.2905025,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MAUMEE EXPRESS INC,297 ZIMMERMAN LN,,LANGHORNE,PA,19047,Bucks County,40.1302583,-74.8919121,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FIRST CHOICE WASTE DISPOSAL LLC,410 MAPLE AVE,,Lumberton,NJ,8048,Burlington County,39.986566,-74.8045926,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
E T REUTER TRUCKING LLC,18 WILSON AVE,,Lumberton,NJ,8048,Burlington County,39.97931639999999,-74.801633,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MH HAULING LLC,165 W 48TH ST,,Bayonne City,NJ,7002,Hudson County,40.6851539,-74.1101329,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
514 WASHINGTON AVENUE LLC,52 SPRINGFIELD AVE,,Springfield Twp,NJ,7081,Union County,40.7113831,-74.3056564,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ONPOINT REMOVAL AND DISPOSAL LLC,514 FRELINGHUYSEN AVE,,Newark City,NJ,7114,Essex County,40.7029938,-74.1947138,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JOE JUNK LLC,2150 STANLEY TER,,Union,NJ,7083,Union County,40.7123258,-74.26574269999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EXQUISITE PROPERTY SERVICES CORP,32 NOBLE ST,,Newark City,NJ,7114,Essex County,40.705169,-74.1949868,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ARTISTIC MATERIALS INC,1991 RT 206,,Southampton Twp,NJ,8088,Burlington County,39.9198102,-74.7424109,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ACTION CARTING ENVIRONMENTAL SERVICES INC,451 FRELINGHUYSEN AVE,,Newark,NJ,7114,Essex County,40.7056874,-74.1941777,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VOYAGER TRUCKING CORP,451 FRELINGHUYSEN AVE,,Newark,NJ,7114,Essex County,40.7056874,-74.1941777,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MH HAULING LLC,43 W 54TH ST,,Bayonne,NJ,7002,Hudson County,40.6861654,-74.10181419999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
H.I.M DIRECTORY LLC,81 QUABECK AVE,,Irvington,NJ,7111,Essex County,40.7113739,-74.2415812,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FRANK'S TREE SERVICE INC,56 PARK AVE,,Summit,NJ,7901,Union County,40.7136528,-74.345586,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VOLLERS EXCAVATING & CONSTRUCTION INC,3311 RT 22,,Branchburg Twp,NJ,8876,Somerset County,40.6061402,-74.7023019,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VOLLERS EXCAVATING & CONSTRUCTION INC,3311 US RT 22 EAST,,North Branch,NJ,8876,Somerset County,40.6061402,-74.7023019,,,,Soil & Fill Recycling Services,No,Open Market
LIONS ENV SVS NJ INC DBA 1-800-GOT-JUNK?,67 71 E WILLOW ST,,Millburn,NJ,7041,Essex County,40.7152393,-74.30148310000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NJ REMOVAL LLC FKA NJ REMOVAL INC,16 MITCHELL RD,,Readington Twp,NJ,8870,Hunterdon County,40.59368200000001,-74.7239779,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NEAT CONSTRUCTION LLC,58 BROAD ST,,Summit,NJ,7901,Union County,40.7177663,-74.3372115,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GENERAL MOVING CARRIERS LLC,228 BURNETT AVE,,Maplewood,NJ,7040,Essex County,40.7171382,-74.2654907,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ADLER INDUSTRIAL SERVICES INC,95 123 FIRMENICH WAY,,Newark,NJ,7114,Essex County,40.7003207,-74.1330339,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JERZEE CARTING INC,82 102 E PEDDIE ST,,Newark,NJ,7114,Essex County,40.7111164,-74.1888827,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EVANS WORLD WIDE INC,251 INDUSTRIAL PARKWAY,,Branchburg Twp,NJ,8876,Somerset County,40.6029043,-74.7189581,,,,Hazardous Waste Transporter,No,Open Market
GALLUZZO BROTHERS CARTING INC,82 E PEDDIE ST,,Newark,NJ,7114,Essex County,40.7111643,-74.1888195,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FOREIGNINK LLC,231 NESBIT TER,,Irvington,NJ,7111,Essex County,40.7184815,-74.2442867,,,,Soil & Fill Recycling Services,No,Open Market
MICHAEL J HALEY CO INC T/A SUBURBAN ENTERPRS,OLD COACH RD,,Bernards Twp,NJ,7920,Somerset County,40.6721868,-74.5855945,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SOUTH ORANGE DISPOSAL CO,2231 MILLBURN AVE,,Maplewood,NJ,7040,Essex County,40.7225562,-74.2844827,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CHATHAM DISPOSAL COMPANY,2231 MILLBURN AVE,,Maplewood,NJ,7040,Essex County,40.7225562,-74.2844827,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
1659 SPRINGFIELD ASSOCIATES LLC,1659 SPRINGFIELD AVE,,Maplewood,NJ,7040,Essex County,40.7218729,-74.25942739999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"JORGE ALBERTO MALDONADO, SP",80 BARTHOLDI AVE,,Jersey City,NJ,7305,Hudson County,40.6955519,-74.095406,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LEMCOR TRANSPORT LLC,170 FRELINGHUYSEN AVE,,Newark,NJ,7114,Essex County,40.7153271,-74.1868397,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROBERT T WINZINGER INC,1704 MARNE HWY,,Hainesport,NJ,8036,Burlington County,39.9828695,-74.8297931,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GIORDANO CO,142 156 FRELINGHUYSEN AVE,,Newark,NJ,7114,Essex County,40.7165845,-74.1867525,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PREFERRED MAINTENANCE & EQUIPMENT CO INC,142 156 FRELINGHUYSEN AVE,,Newark,NJ,7114,Essex County,40.7165845,-74.1867525,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RANDY MEYER'S REMOVAL INC,5 STILLWELL RD,,Whitehouse Station,NJ,8889,Hunterdon County,40.5861606,-74.7533656,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
F BASSO JR RUBBISH REMOVAL INC,55 93 S 20TH ST,,Irvington,NJ,7111,Essex County,40.7217692,-74.2188038,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DIRECT WASTE SERVICES INC,213 217 POINIER ST,,Newark,NJ,7104,Essex County,40.7165859,-74.1781673,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"ALL COUNTY SEWER & DRAIN SERVICE, INC",10 BONNELL ST,,Chatham,NJ,7928,Morris County,40.7257825,-74.3851735,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NORTH ATLANTIC SERVICES INC,3530 RT 22 W,,Somersville,NJ,8876,Hunterdon County,40.6131609,-74.7224076,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CLUTTER GONE LLC,23 PARK AVE,,Burlington City,NJ,8010,Burlington County,40.0700547,-74.89584049999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GREEN EARTH SOLUTIONS INC,42-44 AVENUE C,,Newark,NJ,7114,Essex County,40.7187788,-74.1725979,,,,Soil & Fill Recycling Services,No,Open Market
WASTE YARD LLC,117 ROCKAFELLOWS MILL RD,,Readington Twp,NJ,8822,Hunterdon County,40.5412717,-74.8123337,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JOHNSTONS LANDSCAPE GROUP LLC,143 FRIENDSHIP RD,,Southampton,NJ,8088,Burlington County,39.8776793,-74.71518859999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CAMOUFLAGE LLC,1 DUXBURY LN,,Barnegat Twp,NJ,8005,Ocean County,39.7644633,-74.291772,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PRENDEVILLE INDUSTRIES INC,40 RIVER RD,,Chatham,NJ,7928,Morris County,40.7282337,-74.3837653,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ERIC TOWN ENTERPRISES TA A&L SEPTIC SERVICE,1376 RT 38,,Mount Holly Twp,NJ,8060,Burlington County,39.976403,-74.8333502,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
COPPERHEAD CUSTOM INC,942 OLD LINCOLN HWY,,LANGHORNE,PA,19047,Bucks County,40.16904419999999,-74.9344265,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
COLIRO INDUSTRIES INC,298 DELANCY ST,,Newark,NJ,7101,Essex County,40.7177539,-74.1535933,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
M&M SANITATION CORP,480 WILSON AVE,,Newark City,NJ,7105,Essex County,40.715799,-74.13974379999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CEMCO CUSTOM ENVIRONMTNAL MGMT,500 PARK AVE E,,Hainesport,NJ,8036,Burlington County,39.9809416,-74.8409729,,,,Hazardous Waste Transporter,No,Open Market
CITIWASTE LLC,100 02 FARRAGUT RD,,BROOKLYN,NY,11236,Kings County,40.6385882,-73.9259977,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DI TRUCKING LLC,110 JABEZ ST,,Newark,NJ,7105,Essex County,40.72161029999999,-74.1507645,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JDCM TRUCKING LLC,258 SOUTH MAIN STREET,,Flemington,NJ,8822,Hunterdon County,40.4979899,-74.8607808,,,,Soil & Fill Recycling Services,No,Open Market
DONE RIGHT WASTE REMOVAL LLC,59 LINCOLN PARK,,Newark,NJ,7102,Essex County,40.7269961,-74.1798261,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ASBESTOS AND MOLD SERVICES CORP,3800 SYLON BLVD,,Hainesport,NJ,8036,Burlington County,39.9783312,-74.84435069999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
R&B DEBRIS LLC,5900 SYLON BLVD,,Hainesport,NJ,8036,Burlington County,39.97780909999999,-74.8442384,,,,Hazardous Waste Transporter,No,Open Market
CHAMPION DISPOSAL SERVICES LLC,5900 SYLON BLVD,,Hainesport,NJ,8036,Burlington County,39.97780909999999,-74.8442384,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
R&B DEBRIS LLC,5900 SYLON BLVD,,Hainesport,NJ,8036,Burlington County,39.97780909999999,-74.8442384,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PACKARD ENVIRONMENTAL SERVICES LLC,1375 ADAMS RD,,BENSALEM,PA,19020,Bucks County,40.1092702,-74.92464869999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RELIABLE PAPER RECYCLING INC,1 CAVEN POINT AVE,,Jersey City,NJ,7305,Hudson County,40.70323,-74.072045,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MB DISPOSAL SERVICES LLC,319 STEGMAN PKWY,,Jersey City,NJ,7305,Hudson County,40.7084609,-74.0896575,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ARBIZU INTERIOR CONSTRUCTION LLC,8 NORTHFIELD CT,,Lambertville,NJ,8530,Hunterdon County,40.3612473,-74.93460329999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MED FLEX INC,3451 SYLON BLVD,,Hainesport,NJ,8036,Burlington County,39.9784351,-74.846874,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ONE WORLD HOME REPAIR LLC,112 BOSTWICK AVE,,Jersey City,NJ,7305,Hudson County,40.7087619,-74.08243639999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SEAN VLIET T/A TWIN PINES WASTE DISPOSAL,51 WASHINGTON WAY,,Tabernacle,NJ,8088,Burlington County,39.8473279,-74.6887795,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DEPALMA OIL CO LLC,FOOT GRANT AVE,,Jersey City,NJ,11111,Hudson County,40.7120176,-74.0854884,,,,Hazardous Waste Transporter,No,Open Market
RANDAZZO SWEEPING LLC,118 S FRANKLIN ST,,Lambertville City,NJ,8530,Hunterdon County,40.3608654,-74.94094790000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL PROTECTION & IMPROVEMENT CO LLC,319 AVE P,,Newark,NJ,7105,Essex County,40.7253797,-74.13442599999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENV PROTECTION & IMPROVEMENT CO LLC DBA EPIC,319 AVE P,,Newark,NJ,7105,Essex County,40.7253797,-74.13442599999999,,,,Hazardous Waste Transporter,No,Open Market
VH  MOTTO CONTRACTING INC,1 STIRLING WAY,,Lumberton,NJ,8048,Burlington County,39.9523733,-74.8322458,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"TEE NYEOR, SP TA NYEOR'S SCRAP BULK HAULING",514 S 20TH ST,,Newark,NJ,7103,Essex County,40.7391906,-74.2106184,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DAVES PROPERTY MAINT DEMO & CLEANUP LLC,114 PINE GROVE TER,,Newark City,NJ,7106,Essex County,40.7416355,-74.2248915,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
THE GREEN UNIVERSE LLC,UNKNOWN,,Clifton City,NJ,7102,Essex County,40.7350747,-74.17390569999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LEO G HINDS AND SON LLC,12 WOODLAND RD,,Green Village,NJ,7935,Morris County,40.7348235,-74.4578374,,,,Soil & Fill Recycling Services,No,Open Market
BBBI INC DBA BLOCK BY BLOCK INC,15 CLINTON ST,,Newark,NJ,7102,Essex County,40.7361423,-74.17079009999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JUNK OUT LLC,20 HESS AVE,,Edgewater Park,NJ,8010,Burlington County,40.0592654,-74.9156426,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GRID LOGISTICS LLC,78 JOHN MILLER WAY. STE 2061,,Kearny,NJ,7032,Hudson County,40.72430780000001,-74.1092673,,,,Hazardous Waste Transporter,No,Open Market
GRID LOGISTICS LLC,78 JOHN MILLER WAY,,Kearny,NJ,7032,Hudson County,40.72430780000001,-74.1092673,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NJ JUNK REMOVAL LLC,320 S 10TH ST,,Newark,NJ,7103,Essex County,40.7417895,-74.19976369999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
B&B LANDSCAPING INC,586 CHATSWORTH RD,,Tabernacle,NJ,8088,Burlington County,39.8451433,-74.701366,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NEWARK DOWNTOWN DISTRICT CORP,60 PARK PL,,Newark,NJ,7102,Essex County,40.7386414,-74.169133,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"WILLIAM STANLEY III, SOLE PROPRIETOR",519 CREEK ROAD,,Mount Laurel,NJ,8054,Burlington County,39.9884271,-74.8728805,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NETTI SPIEGEL TRUCKING INC DBA AMERIWASTE,600 CAPE MAY ST,,Harrison,NJ,7029,Hudson County,40.7366401,-74.1496172,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NJ HAULIN TRASH LLC,109 STANTON RD,,Flemington,NJ,8822,Hunterdon County,40.5705066,-74.8177625,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RUBIX INTERNATIONAL LLC,24 COMMERCE STREET,,Newark City,NJ,7102,Essex County,40.7401199,-74.167394,,,,Soil & Fill Recycling Services,No,Open Market
EMORY STREET CONSTRUCTION LLC,17 EMORY ST,,Jersey City,NJ,7304,Hudson County,40.7193372,-74.07242339999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
W J LAWSON TRUCKING & EXCAVATING LLC,76 DICKSONS MILL RD,,Green Village,NJ,7935,Morris County,40.7408828,-74.45739999999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
C DENTE TOWING AND TRUCKING INC,27 RAYMOND BLVD,,Newark,NJ,7105,Essex County,40.7334714,-74.1192657,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HOOK N DUMP LLC,333 HILLSIDE PL,,South Orange,NJ,7079,Essex County,40.7539278,-74.2596399,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JOSEPH EPISCOPO & SONS INC,93 PASSAIC AVE,,Chatham,NJ,7928,Morris County,40.7555975,-74.3629765,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SULLIVAN ASSOCIATES LLC,226 ATLANTIS AVE,,Manahawkin,NJ,8050,Ocean County,39.7376049,-74.2841135,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SILVA CONSTRUCTION & DEMOLITION INC,329 JERSEY ST,,Harrison,NJ,7029,Hudson County,40.7451546,-74.1566819,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SPECTRASERV INC,75 JACOBUS AVE,,Kearny,NJ,7032,Hudson County,40.7367825,-74.1136669,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BILL PRYER PRIVATE DISPOSAL LLC,56 BROOKLAKE RD,,Florham Park,NJ,7932,Morris County,40.7564191,-74.3872375,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
S AND K SANTOS CLEAN UP LLC,202 OLEAN AVE,,Jersey City,NJ,7843,Hudson County,40.7279542,-74.0777327,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DI SANTOS JUNK REMOVAL LLC,219 OLEAN AVE,,Jersey City,NJ,7306,Hudson County,40.728702,-74.0777003,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EXCLUSIVE SERVICE & MAINTENANCE COMPANY LLC,17 TYBOURNE CT,,Medford,NJ,8055,Burlington County,39.9143885,-74.8191439,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
L & G HOUSING LLC,238 HAMILTON ST,,Harrison Town,NJ,7029,Hudson County,40.7477293,-74.15879199999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HELPFORCE LLC,204 ARK RD,,Mount Laurel,NJ,8054,Burlington County,39.9695656,-74.873353,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CLEAN EARTH OF NORTH JERSEY,105 JACOBUS AVE,,Kearny,NJ,7032,Hudson County,40.7389932,-74.11438,,,,Hazardous Waste Transporter,No,Open Market
MAXIMILLIAN ENTERPRISES LLC,195 1ST ST,,Newark,NJ,7107,Essex County,40.752246,-74.1842243,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
P ESPOSITO CONSTRUCTION LLC,70 CHRISTOPHER COLUMBUS DR,,Jersey City,NJ,7302,Hudson County,40.7189134,-74.04041269999999,,,,Soil & Fill Recycling Services,No,Open Market
CLEAN EARTH OF NORTH JERSEY INC,101 115 JACOBUS AVE,,Kearny Town,NJ,7032,Hudson County,40.73950809999999,-74.1115271,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WILCO LLC,1046 MARINER AVENUE,,Stafford Twp,NJ,8050,Ocean County,39.733,-74.27503229999999,,,,Soil & Fill Recycling Services,No,Open Market
WILLDOG PROPERTY PRESERVATION AND MANAGEMENT,134 EVERGREEN PL,,East Orange,NJ,7018,Essex County,40.76132750000001,-74.2221888,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
INTERSTATE WASTE SERVICES OF NEW JERSEY INC,375 RT 1/9,,Jersey City,NJ,7306,Hudson County,40.7361561,-74.081599,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
URIEL TRUCKING LLC,275 N 6TH ST,,Newark,NJ,7107,Essex County,40.7579961,-74.18719510000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VON ROHR EQUIPMENT CORPORATION,2 NEW MAIN ST,,East Orange,NJ,7018,Essex County,40.761575,-74.2115462,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LUIGI CONSTRUCTION AND LANDSCAPING INC,44 TOMPKINS ST,,West Orange,NJ,7052,Essex County,40.7674929,-74.2456433,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CALI CARTING INC,450 BERGEN AVE LOT 5.02,,Kearny,NJ,7032,Hudson County,40.7533762,-74.13958459999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KEEGANS LANDSCAPING LLC,87 RIDGEDALE AVE,,Madison,NJ,7940,Morris County,40.7645846,-74.4115757,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JUNK MOOR LLC,80 PARROW ST,,Orange,NJ,7050,Essex County,40.7662657,-74.2252992,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"M & W CONTRACTING, LLC",123 TOWN SQUARE PL,,Jersey City,NJ,7310,Hudson County,40.7264218,-74.0341541,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"M & W CONTRACTING, LLC",123 TOWN SQUARE PL,,Jersey City,NJ,7310,Hudson County,40.7264218,-74.0341541,,,,Soil & Fill Recycling Services,No,Open Market
BSCNJ SERVICES CORP,111 TOWN SQUARE PL,,Jersey City,NJ,7310,Hudson County,40.7263652,-74.0337049,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DOING IT RIGHT TECHNOLOGIES LLC,182 HOWELL ST,,Jersey City,NJ,7306,Hudson County,40.7410049,-74.07766409999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FUBO ENTERPRISES LLC,2 FISH HOUSE RD,,Kearny,NJ,7302,Hudson County,40.7427374,-74.0825057,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
J LAZAROWITZ LLC,273 16TH ST,,Jersey City,NJ,7310,Hudson County,40.7329652,-74.0450398,,,,Soil & Fill Recycling Services,No,Open Market
ROMANS DEMO RUBBISH REMOVAL,465 VALLEY RD,,West Orange,NJ,7052,Essex County,40.77185250000001,-74.24237959999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MGM HAULING & CLEAN OUT SERVICES LLC,4 LAWTON ST,,East Orange,NJ,7017,Essex County,40.7675656,-74.1905764,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SPARTANS DEMOLITION & JUNK REMOVAL LLC,89 JEFFERSON AVE,,Jersey City,NJ,7306,Hudson County,40.7377596,-74.0531831,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AFFORDABLE CARTAGE LLC,160 JAMES AVE,,Jersey City,NJ,7306,Hudson County,40.7426581,-74.0696371,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JOSEPH SMENTKOWSKI INC T/A GALAXY CARTING,160 JAMES AVE,,Jersey City,NJ,7306,Hudson County,40.7426581,-74.0696371,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
QUALITY CLEANOUTS.COM LLC,500 N 7TH ST,,Newark,NJ,7107,Essex County,40.7670597,-74.1840191,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CHAMPION WASTE REMOVAL INC,57 PARK ST,,Orange,NJ,7051,Essex County,40.7720532,-74.22471759999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LUXSTONE LLC,119 BOORAEM AVE,,Jersey City,NJ,7307,Hudson County,40.7406288,-74.0512284,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WEST WORLD DISPOSAL LLC,139 NORTH DAY STREET,,Orange,NJ,7050,Essex County,40.7758487,-74.227369,,,,Soil & Fill Recycling Services,No,Open Market
WEST WORLD DISPOSAL LLC,139 N DAY ST,,Orange,NJ,7050,Essex County,40.7758487,-74.227369,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CITIWASTE LLC,893 SHEPHERD AVE,,BROOKLYN,NY,11208,Kings County,40.6629091,-73.8750309,,,,Hazardous Waste Transporter,No,Open Market
WELCOME WAGON MOVING AND STORAGE LLC,286 IVY ST,,Kearny Town,NJ,7032,Hudson County,40.76416620000001,-74.1408032,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
